Codepoints	Name	Group	Subgroup	Version	Status
1F3CB FE0F 200D 2640 FE0F	woman lifting weights	People & Body	person-sport	E4.0	fully-qualified
1F3CB 1F3FB 200D 2640 FE0F	woman lifting weights: light skin tone	People & Body	person-sport	E4.0	fully-qualified
1F3CB 1F3FC 200D 2640 FE0F	woman lifting weights: medium-light skin tone	People & Body	person-sport	E4.0	fully-qualified
1F3CB 1F3FD 200D 2640 FE0F	woman lifting weights: medium skin tone	People & Body	person-sport	E4.0	fully-qualified
1F3CB 1F3FE 200D 2640 FE0F	woman lifting weights: medium-dark skin tone	People & Body	person-sport	E4.0	fully-qualified
1F3CB 1F3FF 200D 2640 FE0F	woman lifting weights: dark skin tone	People & Body	person-sport	E4.0	fully-qualified
1F6B4	person biking	People & Body	person-sport	E1.0	fully-qualified
1F6B4 1F3FB	person biking: light skin tone	People & Body	person-sport	E1.0	fully-qualified
1F6B4 1F3FC	person biking: medium-light skin tone	People & Body	person-sport	E1.0	fully-qualified
1F6B4 1F3FD	person biking: medium skin tone	People & Body	person-sport	E1.0	fully-qualified
1F6B4 1F3FE	person biking: medium-dark skin tone	People & Body	person-sport	E1.0	fully-qualified
1F6B4 1F3FF	person biking: dark skin tone	People & Body	person-sport	E1.0	fully-qualified
1F6B4 200D 2642 FE0F	man biking	People & Body	person-sport	E4.0	fully-qualified
1F6B4 1F3FB 200D 2642 FE0F	man biking: light skin tone	People & Body	person-sport	E4.0	fully-qualified
1F6B4 1F3FC 200D 2642 FE0F	man biking: medium-light skin tone	People & Body	person-sport	E4.0	fully-qualified
1F6B4 1F3FD 200D 2642 FE0F	man biking: medium skin tone	People & Body	person-sport	E4.0	fully-qualified
1F6B4 1F3FE 200D 2642 FE0F	man biking: medium-dark skin tone	People & Body	person-sport	E4.0	fully-qualified
1F6B4 1F3FF 200D 2642 FE0F	man biking: dark skin tone	People & Body	person-sport	E4.0	fully-qualified
1F6B4 200D 2640 FE0F	woman biking	People & Body	person-sport	E4.0	fully-qualified
1F6B4 1F3FB 200D 2640 FE0F	woman biking: light skin tone	People & Body	person-sport	E4.0	fully-qualified
1F6B4 1F3FC 200D 2640 FE0F	woman biking: medium-light skin tone	People & Body	person-sport	E4.0	fully-qualified
1F6B4 1F3FD 200D 2640 FE0F	woman biking: medium skin tone	People & Body	person-sport	E4.0	fully-qualified
1F6B4 1F3FE 200D 2640 FE0F	woman biking: medium-dark skin tone	People & Body	person-sport	E4.0	fully-qualified
1F6B4 1F3FF 200D 2640 FE0F	woman biking: dark skin tone	People & Body	person-sport	E4.0	fully-qualified
1F6B5	person mountain biking	People & Body	person-sport	E1.0	fully-qualified
1F6B5 1F3FB	person mountain biking: light skin tone	People & Body	person-sport	E1.0	fully-qualified
1F6B5 1F3FC	person mountain biking: medium-light skin tone	People & Body	person-sport	E1.0	fully-qualified
1F6B5 1F3FD	person mountain biking: medium skin tone	People & Body	person-sport	E1.0	fully-qualified
1F6B5 1F3FE	person mountain biking: medium-dark skin tone	People & Body	person-sport	E1.0	fully-qualified
1F6B5 1F3FF	person mountain biking: dark skin tone	People & Body	person-sport	E1.0	fully-qualified
1F6B5 200D 2642 FE0F	man mountain biking	People & Body	person-sport	E4.0	fully-qualified
1F6B5 1F3FB 200D 2642 FE0F	man mountain biking: light skin tone	People & Body	person-sport	E4.0	fully-qualified
1F6B5 1F3FC 200D 2642 FE0F	man mountain biking: medium-light skin tone	People & Body	person-sport	E4.0	fully-qualified
1F6B5 1F3FD 200D 2642 FE0F	man mountain biking: medium skin tone	People & Body	person-sport	E4.0	fully-qualified
1F6B5 1F3FE 200D 2642 FE0F	man mountain biking: medium-dark skin tone	People & Body	person-sport	E4.0	fully-qualified
1F6B5 1F3FF 200D 2642 FE0F	man mountain biking: dark skin tone	People & Body	person-sport	E4.0	fully-qualified
1F6B5 200D 2640 FE0F	woman mountain biking	People & Body	person-sport	E4.0	fully-qualified
1F6B5 1F3FB 200D 2640 FE0F	woman mountain biking: light skin tone	People & Body	person-sport	E4.0	fully-qualified
1F6B5 1F3FC 200D 2640 FE0F	woman mountain biking: medium-light skin tone	People & Body	person-sport	E4.0	fully-qualified
1F6B5 1F3FD 200D 2640 FE0F	woman mountain biking: medium skin tone	People & Body	person-sport	E4.0	fully-qualified
1F6B5 1F3FE 200D 2640 FE0F	woman mountain biking: medium-dark skin tone	People & Body	person-sport	E4.0	fully-qualified
1F6B5 1F3FF 200D 2640 FE0F	woman mountain biking: dark skin tone	People & Body	person-sport	E4.0	fully-qualified
1F938	person cartwheeling	People & Body	person-sport	E3.0	fully-qualified
1F938 1F3FB	person cartwheeling: light skin tone	People & Body	person-sport	E3.0	fully-qualified
1F938 1F3FC	person cartwheeling: medium-light skin tone	People & Body	person-sport	E3.0	fully-qualified
1F938 1F3FD	person cartwheeling: medium skin tone	People & Body	person-sport	E3.0	fully-qualified
1F938 1F3FE	person cartwheeling: medium-dark skin tone	People & Body	person-sport	E3.0	fully-qualified
1F938 1F3FF	person cartwheeling: dark skin tone	People & Body	person-sport	E3.0	fully-qualified
1F938 200D 2642 FE0F	man cartwheeling	People & Body	person-sport	E4.0	fully-qualified
1F938 1F3FB 200D 2642 FE0F	man cartwheeling: light skin tone	People & Body	person-sport	E4.0	fully-qualified
1F938 1F3FC 200D 2642 FE0F	man cartwheeling: medium-light skin tone	People & Body	person-sport	E4.0	fully-qualified
1F938 1F3FD 200D 2642 FE0F	man cartwheeling: medium skin tone	People & Body	person-sport	E4.0	fully-qualified
1F938 1F3FE 200D 2642 FE0F	man cartwheeling: medium-dark skin tone	People & Body	person-sport	E4.0	fully-qualified
1F938 1F3FF 200D 2642 FE0F	man cartwheeling: dark skin tone	People & Body	person-sport	E4.0	fully-qualified
1F938 200D 2640 FE0F	woman cartwheeling	People & Body	person-sport	E4.0	fully-qualified
1F938 1F3FB 200D 2640 FE0F	woman cartwheeling: light skin tone	People & Body	person-sport	E4.0	fully-qualified
1F938 1F3FC 200D 2640 FE0F	woman cartwheeling: medium-light skin tone	People & Body	person-sport	E4.0	fully-qualified
1F938 1F3FD 200D 2640 FE0F	woman cartwheeling: medium skin tone	People & Body	person-sport	E4.0	fully-qualified
1F938 1F3FE 200D 2640 FE0F	woman cartwheeling: medium-dark skin tone	People & Body	person-sport	E4.0	fully-qualified
1F938 1F3FF 200D 2640 FE0F	woman cartwheeling: dark skin tone	People & Body	person-sport	E4.0	fully-qualified
1F93C	people wrestling	People & Body	person-sport	E3.0	fully-qualified
1F93C 1F3FB	people wrestling: light skin tone	People & Body	person-sport	E17.0	fully-qualified
1F93C 1F3FC	people wrestling: medium-light skin tone	People & Body	person-sport	E17.0	fully-qualified
1F93C 1F3FD	people wrestling: medium skin tone	People & Body	person-sport	E17.0	fully-qualified
1F93C 1F3FE	people wrestling: medium-dark skin tone	People & Body	person-sport	E17.0	fully-qualified
1F93C 1F3FF	people wrestling: dark skin tone	People & Body	person-sport	E17.0	fully-qualified
1F93C 200D 2642 FE0F	men wrestling	People & Body	person-sport	E4.0	fully-qualified
1F93C 1F3FB 200D 2642 FE0F	men wrestling: light skin tone	People & Body	person-sport	E17.0	fully-qualified
1F93C 1F3FC 200D 2642 FE0F	men wrestling: medium-light skin tone	People & Body	person-sport	E17.0	fully-qualified
1F93C 1F3FD 200D 2642 FE0F	men wrestling: medium skin tone	People & Body	person-sport	E17.0	fully-qualified
1F93C 1F3FE 200D 2642 FE0F	men wrestling: medium-dark skin tone	People & Body	person-sport	E17.0	fully-qualified
1F93C 1F3FF 200D 2642 FE0F	men wrestling: dark skin tone	People & Body	person-sport	E17.0	fully-qualified
1F93C 200D 2640 FE0F	women wrestling	People & Body	person-sport	E4.0	fully-qualified
1F93C 1F3FB 200D 2640 FE0F	women wrestling: light skin tone	People & Body	person-sport	E17.0	fully-qualified
1F93C 1F3FC 200D 2640 FE0F	women wrestling: medium-light skin tone	People & Body	person-sport	E17.0	fully-qualified
1F93C 1F3FD 200D 2640 FE0F	women wrestling: medium skin tone	People & Body	person-sport	E17.0	fully-qualified
1F93C 1F3FE 200D 2640 FE0F	women wrestling: medium-dark skin tone	People & Body	person-sport	E17.0	fully-qualified
1F93C 1F3FF 200D 2640 FE0F	women wrestling: dark skin tone	People & Body	person-sport	E17.0	fully-qualified
1F9D1 1F3FB 200D 1FAEF 200D 1F9D1 1F3FC	people wrestling: light skin tone, medium-light skin tone	People & Body	person-sport	E17.0	fully-qualified
1F9D1 1F3FB 200D 1FAEF 200D 1F9D1 1F3FD	people wrestling: light skin tone, medium skin tone	People & Body	person-sport	E17.0	fully-qualified
1F9D1 1F3FB 200D 1FAEF 200D 1F9D1 1F3FE	people wrestling: light skin tone, medium-dark skin tone	People & Body	person-sport	E17.0	fully-qualified
1F9D1 1F3FB 200D 1FAEF 200D 1F9D1 1F3FF	people wrestling: light skin tone, dark skin tone	People & Body	person-sport	E17.0	fully-qualified
1F9D1 1F3FC 200D 1FAEF 200D 1F9D1 1F3FB	people wrestling: medium-light skin tone, light skin tone	People & Body	person-sport	E17.0	fully-qualified
1F9D1 1F3FC 200D 1FAEF 200D 1F9D1 1F3FD	people wrestling: medium-light skin tone, medium skin tone	People & Body	person-sport	E17.0	fully-qualified
1F9D1 1F3FC 200D 1FAEF 200D 1F9D1 1F3FE	people wrestling: medium-light skin tone, medium-dark skin tone	People & Body	person-sport	E17.0	fully-qualified
1F9D1 1F3FC 200D 1FAEF 200D 1F9D1 1F3FF	people wrestling: medium-light skin tone, dark skin tone	People & Body	person-sport	E17.0	fully-qualified
1F9D1 1F3FD 200D 1FAEF 200D 1F9D1 1F3FB	people wrestling: medium skin tone, light skin tone	People & Body	person-sport	E17.0	fully-qualified
1F9D1 1F3FD 200D 1FAEF 200D 1F9D1 1F3FC	people wrestling: medium skin tone, medium-light skin tone	People & Body	person-sport	E17.0	fully-qualified
1F9D1 1F3FD 200D 1FAEF 200D 1F9D1 1F3FE	people wrestling: medium skin tone, medium-dark skin tone	People & Body	person-sport	E17.0	fully-qualified
1F9D1 1F3FD 200D 1FAEF 200D 1F9D1 1F3FF	people wrestling: medium skin tone, dark skin tone	People & Body	person-sport	E17.0	fully-qualified
1F9D1 1F3FE 200D 1FAEF 200D 1F9D1 1F3FB	people wrestling: medium-dark skin tone, light skin tone	People & Body	person-sport	E17.0	fully-qualified
1F9D1 1F3FE 200D 1FAEF 200D 1F9D1 1F3FC	people wrestling: medium-dark skin tone, medium-light skin tone	People & Body	person-sport	E17.0	fully-qualified
1F9D1 1F3FE 200D 1FAEF 200D 1F9D1 1F3FD	people wrestling: medium-dark skin tone, medium skin tone	People & Body	person-sport	E17.0	fully-qualified
1F9D1 1F3FE 200D 1FAEF 200D 1F9D1 1F3FF	people wrestling: medium-dark skin tone, dark skin tone	People & Body	person-sport	E17.0	fully-qualified
1F9D1 1F3FF 200D 1FAEF 200D 1F9D1 1F3FB	people wrestling: dark skin tone, light skin tone	People & Body	person-sport	E17.0	fully-qualified
1F9D1 1F3FF 200D 1FAEF 200D 1F9D1 1F3FC	people wrestling: dark skin tone, medium-light skin tone	People & Body	person-sport	E17.0	fully-qualified
1F9D1 1F3FF 200D 1FAEF 200D 1F9D1 1F3FD	people wrestling: dark skin tone, medium skin tone	People & Body	person-sport	E17.0	fully-qualified
1F9D1 1F3FF 200D 1FAEF 200D 1F9D1 1F3FE	people wrestling: dark skin tone, medium-dark skin tone	People & Body	person-sport	E17.0	fully-qualified
1F468 1F3FB 200D 1FAEF 200D 1F468 1F3FC	men wrestling: light skin tone, medium-light skin tone	People & Body	person-sport	E17.0	fully-qualified
1F468 1F3FB 200D 1FAEF 200D 1F468 1F3FD	men wrestling: light skin tone, medium skin tone	People & Body	person-sport	E17.0	fully-qualified
1F468 1F3FB 200D 1FAEF 200D 1F468 1F3FE	men wrestling: light skin tone, medium-dark skin tone	People & Body	person-sport	E17.0	fully-qualified
1F468 1F3FB 200D 1FAEF 200D 1F468 1F3FF	men wrestling: light skin tone, dark skin tone	People & Body	person-sport	E17.0	fully-qualified
1F468 1F3FC 200D 1FAEF 200D 1F468 1F3FB	men wrestling: medium-light skin tone, light skin tone	People & Body	person-sport	E17.0	fully-qualified
1F468 1F3FC 200D 1FAEF 200D 1F468 1F3FD	men wrestling: medium-light skin tone, medium skin tone	People & Body	person-sport	E17.0	fully-qualified
1F468 1F3FC 200D 1FAEF 200D 1F468 1F3FE	men wrestling: medium-light skin tone, medium-dark skin tone	People & Body	person-sport	E17.0	fully-qualified
1F468 1F3FC 200D 1FAEF 200D 1F468 1F3FF	men wrestling: medium-light skin tone, dark skin tone	People & Body	person-sport	E17.0	fully-qualified
1F468 1F3FD 200D 1FAEF 200D 1F468 1F3FB	men wrestling: medium skin tone, light skin tone	People & Body	person-sport	E17.0	fully-qualified
1F468 1F3FD 200D 1FAEF 200D 1F468 1F3FC	men wrestling: medium skin tone, medium-light skin tone	People & Body	person-sport	E17.0	fully-qualified
1F468 1F3FD 200D 1FAEF 200D 1F468 1F3FE	men wrestling: medium skin tone, medium-dark skin tone	People & Body	person-sport	E17.0	fully-qualified
1F468 1F3FD 200D 1FAEF 200D 1F468 1F3FF	men wrestling: medium skin tone, dark skin tone	People & Body	person-sport	E17.0	fully-qualified
1F468 1F3FE 200D 1FAEF 200D 1F468 1F3FB	men wrestling: medium-dark skin tone, light skin tone	People & Body	person-sport	E17.0	fully-qualified
1F468 1F3FE 200D 1FAEF 200D 1F468 1F3FC	men wrestling: medium-dark skin tone, medium-light skin tone	People & Body	person-sport	E17.0	fully-qualified
1F468 1F3FE 200D 1FAEF 200D 1F468 1F3FD	men wrestling: medium-dark skin tone, medium skin tone	People & Body	person-sport	E17.0	fully-qualified
1F468 1F3FE 200D 1FAEF 200D 1F468 1F3FF	men wrestling: medium-dark skin tone, dark skin tone	People & Body	person-sport	E17.0	fully-qualified
1F468 1F3FF 200D 1FAEF 200D 1F468 1F3FB	men wrestling: dark skin tone, light skin tone	People & Body	person-sport	E17.0	fully-qualified
1F468 1F3FF 200D 1FAEF 200D 1F468 1F3FC	men wrestling: dark skin tone, medium-light skin tone	People & Body	person-sport	E17.0	fully-qualified
1F468 1F3FF 200D 1FAEF 200D 1F468 1F3FD	men wrestling: dark skin tone, medium skin tone	People & Body	person-sport	E17.0	fully-qualified
1F468 1F3FF 200D 1FAEF 200D 1F468 1F3FE	men wrestling: dark skin tone, medium-dark skin tone	People & Body	person-sport	E17.0	fully-qualified
1F469 1F3FB 200D 1FAEF 200D 1F469 1F3FC	women wrestling: light skin tone, medium-light skin tone	People & Body	person-sport	E17.0	fully-qualified
1F469 1F3FB 200D 1FAEF 200D 1F469 1F3FD	women wrestling: light skin tone, medium skin tone	People & Body	person-sport	E17.0	fully-qualified
1F469 1F3FB 200D 1FAEF 200D 1F469 1F3FE	women wrestling: light skin tone, medium-dark skin tone	People & Body	person-sport	E17.0	fully-qualified
1F469 1F3FB 200D 1FAEF 200D 1F469 1F3FF	women wrestling: light skin tone, dark skin tone	People & Body	person-sport	E17.0	fully-qualified
1F469 1F3FC 200D 1FAEF 200D 1F469 1F3FB	women wrestling: medium-light skin tone, light skin tone	People & Body	person-sport	E17.0	fully-qualified
1F469 1F3FC 200D 1FAEF 200D 1F469 1F3FD	women wrestling: medium-light skin tone, medium skin tone	People & Body	person-sport	E17.0	fully-qualified
1F469 1F3FC 200D 1FAEF 200D 1F469 1F3FE	women wrestling: medium-light skin tone, medium-dark skin tone	People & Body	person-sport	E17.0	fully-qualified
1F469 1F3FC 200D 1FAEF 200D 1F469 1F3FF	women wrestling: medium-light skin tone, dark skin tone	People & Body	person-sport	E17.0	fully-qualified
1F469 1F3FD 200D 1FAEF 200D 1F469 1F3FB	women wrestling: medium skin tone, light skin tone	People & Body	person-sport	E17.0	fully-qualified
1F469 1F3FD 200D 1FAEF 200D 1F469 1F3FC	women wrestling: medium skin tone, medium-light skin tone	People & Body	person-sport	E17.0	fully-qualified
1F469 1F3FD 200D 1FAEF 200D 1F469 1F3FE	women wrestling: medium skin tone, medium-dark skin tone	People & Body	person-sport	E17.0	fully-qualified
